country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending
Togo,TG,TGO,2006,,2025-04-15,5.076,NA,NA,NA,552.50227125256,35.649,55.579,16.38839048,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2003,,2025-04-15,5.048,NA,NA,NA,538.16537776929,34.265,55.454,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2004,,2025-04-15,4.995,NA,NA,NA,560.266308533382,34.724,55.497,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2009,,2025-04-15,5.104,3.30999994277954,16.1299991607666,NA,720.694168794129,37.058,55.646,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2007,,2025-04-15,5.102,NA,NA,NA,607.588224471809,36.116,55.618,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2008,,2025-04-15,5.1,NA,NA,NA,718.948786366771,36.587,55.639,NA,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Tonga,TO,TON,2005,,2025-04-15,4.195,NA,NA,NA,2477.72640915188,23.155,44.037,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2004,,2025-04-15,4.186,NA,NA,NA,2195.44874051102,23.127,44.146,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2000,,2025-04-15,4.159,NA,NA,NA,1995.07650349318,23.012,44.526,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2001,,2025-04-15,4.127,NA,NA,NA,1753.5165946314,23.041,44.412,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2002,,2025-04-15,4.138,NA,NA,NA,1759.48033285941,23.069,44.316,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2003,,2025-04-15,4.175,NA,NA,NA,1936.0412369244,23.098,44.235,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2016,,2025-04-15,3.463,NA,NA,NA,3987.98626206287,23.222,42.935,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2017,,2025-04-15,3.388,NA,NA,NA,4365.92932788383,23.169,42.774,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2018,,2025-04-15,3.326,64.9324340820312,93.830322265625,3.15715527534485,4638.89774268789,23.131,42.606,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2006,,2025-04-15,4.141,NA,68.3099975585938,NA,2750.34758182988,23.184,43.908,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2007,,2025-04-15,4.086,NA,NA,NA,2797.06555185746,23.227,43.814,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2008,,2025-04-15,4.012,NA,NA,NA,3218.45299609309,23.281,43.767,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2009,,2025-04-15,3.946,NA,NA,NA,2914.23790763703,23.335,43.725,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2010,,2025-04-15,3.879,NA,NA,NA,3416.08358065135,23.389,43.634,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2011,,2025-04-15,3.829,55.1199989318848,87.6399993896484,NA,3849.99370811237,23.443,43.521,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2012,,2025-04-15,3.768,NA,NA,NA,4384.17058321549,23.435,43.429,34.1,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2013,,2025-04-15,3.696,NA,NA,NA,4219.24659467526,23.382,43.32,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2014,,2025-04-15,3.619,NA,NA,NA,4136.59013792529,23.328,43.21,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2015,,2025-04-15,3.54,NA,NA,NA,4123.90323993332,23.275,43.081,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2020,,2025-04-15,3.234,NA,NA,NA,4700.44932800575,23.099,42.11,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2021,,2025-04-15,3.198,70.2414321899414,94.1549835205078,5.28426790237427,4912.57950603175,23.104,42.327,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2022,,2025-04-15,3.171,NA,NA,NA,4933.07479143113,23.125,42.096,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2019,,2025-04-15,3.274,NA,NA,9.81029987335205,4676.84790348236,23.107,42.56,29.2895637300876,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2023,,2025-04-15,3.129,NA,NA,NA,NA,23.16,41.963,NA,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Trinidad and Tobago,TT,TTO,2006,,2025-04-15,1.624,NA,NA,NA,14152.6607422113,54.779,55.396,42.51737836,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2007,,2025-04-15,1.622,NA,NA,NA,16606.675360681,54.59,53.906,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2008,,2025-04-15,1.617,56.5499992370605,59.5099983215332,11.0799999237061,21298.9945258063,54.402,54.572,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2014,,2025-04-15,1.602,56.4907913208008,NA,NA,22074.4263087858,53.413,53.389,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2015,,2025-04-15,1.598,56.6861877441406,NA,NA,20024.754663902,53.319,51.964,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2016,,2025-04-15,1.601,57.8429794311523,NA,NA,17521.8007525013,53.25,51.922,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2017,,2025-04-15,1.594,NA,NA,NA,17720.4972365332,53.205,51.621,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2018,,2025-04-15,1.588,NA,NA,NA,18076.3565550233,53.184,51.338,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2019,,2025-04-15,1.578,50.9434585571289,69.9184799194336,0,17431.0269266696,53.187,51.033,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2020,,2025-04-15,1.572,52.2102317810059,71.8316192626953,0.113427959382534,15224.5083495616,53.214,49.325,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2021,,2025-04-15,1.559,54.4819602966309,73.6594772338867,0.116331055760384,17912.5106245714,53.265,48.879,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2009,,2025-04-15,1.618,56.6300010681152,59.689998626709,10.2799997329712,14634.0565003912,54.213,53,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2010,,2025-04-15,1.614,51.0825653076172,NA,NA,16815.424737361,54.025,52.201,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2011,,2025-04-15,1.611,52.2376480102539,68.0599975585938,6.23000001907349,19151.0870229722,53.836,51.11,40.29322865,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2012,,2025-04-15,1.609,53.7427291870117,NA,NA,20472.3574298508,53.671,52.886,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2013,,2025-04-15,1.603,55.0135307312012,NA,NA,21416.3660842916,53.53,52.957,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2000,,2025-04-15,1.732,NA,NA,NA,6178.58975559687,55.905,48.401,38.23210412,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2001,,2025-04-15,1.705,NA,NA,NA,6657.41466937221,55.718,48.845,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2002,,2025-04-15,1.672,NA,NA,NA,6762.93080808096,55.53,49.276,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2003,,2025-04-15,1.648,NA,NA,NA,8445.04653518298,55.343,51.195,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2004,,2025-04-15,1.627,NA,NA,NA,9871.03419820086,55.155,53.108,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2005,,2025-04-15,1.625,NA,NA,NA,12346.4373094075,54.967,55.019,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2022,,2025-04-15,1.544,65.1747589111328,73.0368576049805,12.3011102676392,22004.1997884125,53.34,50.02,36.5,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2023,,2025-04-15,1.532,NA,NA,NA,20016.1503008736,53.439,50.005,NA,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Tunisia,TN,TUN,2009,,2025-04-15,2.004,NA,NA,NA,4080.09032448781,66.376,24.774,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2010,,2025-04-15,2.075,32.8333930969238,32.8300018310547,NA,4291.86120891575,66.657,24.792,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2022,,2025-04-15,1.847,19.730899810791,38.8826599121094,13.9350299835205,3678.40023411347,70.214,27.519,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2023,,2025-04-15,1.832,40.5593414306641,NA,NA,3977.69516639644,70.544,26.781,54,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2000,,2025-04-15,2.025,NA,NA,NA,2199.04465936314,63.432,23.684,65.5,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2001,,2025-04-15,1.975,NA,NA,NA,2235.71981624751,63.818,23.663,62.6,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2002,,2025-04-15,1.941,NA,NA,NA,2320.7723805785,64.202,23.654,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2003,,2025-04-15,1.956,NA,NA,NA,2725.8643148859,64.585,23.655,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2004,,2025-04-15,1.95,NA,NA,NA,3067.41936376975,64.95,23.669,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2005,,2025-04-15,1.953,NA,NA,NA,3146.8260743927,65.237,23.699,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2006,,2025-04-15,1.952,NA,NA,NA,3322.56933570096,65.524,24.488,60.2,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2007,,2025-04-15,1.957,NA,NA,NA,3726.91672935667,65.809,24.584,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2008,,2025-04-15,1.975,NA,29.9099998474121,NA,4255.05008019523,66.093,24.815,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2013,,2025-04-15,2.31,34.7888832092285,NA,NA,4369.79345826358,67.495,25.447,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2014,,2025-04-15,2.316,21.1557788848877,31.8163375854492,NA,4458.97895464547,67.772,25.733,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2011,,2025-04-15,2.189,34.065788269043,34.0699996948242,NA,4420.64772206537,66.938,24.765,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2012,,2025-04-15,2.277,33.3352966308594,33.3400001525879,NA,4297.26782454273,67.218,25.576,62.5240605,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2017,,2025-04-15,2.205,37.1139602661133,NA,NA,3619.03247319953,68.642,26.477,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2018,,2025-04-15,2.133,24.1890392303467,38.4471702575684,13.9529695510864,3628.10366464236,68.945,27.383,50.7,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2015,,2025-04-15,2.306,36.4449844360352,NA,NA,4014.94773686432,68.056,26.072,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2016,,2025-04-15,2.275,36.6455421447754,39.3300018310547,NA,3847.80354448809,68.346,26.647,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2021,,2025-04-15,1.8,NA,NA,NA,3885.28166485296,69.888,27.428,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2019,,2025-04-15,2.1,29.7326316833496,38.8600006103516,14.8358669281006,3528.87213306798,69.254,28.273,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Tunisia,TN,TUN,2020,,2025-04-15,2,NA,NA,NA,3548.65363663803,69.568,27.131,NA,Middle East & North Africa,Tunis,10.21,36.7899,Lower middle income,IBRD
Turkiye,TR,TUR,2001,,2025-04-15,2.392,NA,NA,NA,3045.55413956926,65.34,27.088,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2000,,2025-04-15,2.487,NA,NA,NA,4192.44316738494,64.741,26.509,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2013,,2025-04-15,2.11,27.1200008392334,41.8499984741211,1.00660407543182,12578.1878632,72.531,30.644,73.5,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2014,,2025-04-15,2.19,28.5400009155273,44.2400016784668,7.75139999389648,12165.220135038,73.077,30.171,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2002,,2025-04-15,2.268,NA,NA,NA,3583.19745897158,65.974,27.864,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2003,,2025-04-15,2.202,NA,NA,NA,4637.88218501529,66.602,26.545,71,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2004,,2025-04-15,2.197,14.8400001525879,19.9899997711182,NA,5960.77898909049,67.225,23.139,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2005,,2025-04-15,2.197,15.6400003433228,20.9400005340576,NA,7303.01388860245,67.84,23.114,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2006,,2025-04-15,2.193,16.7099990844727,22.1900005340576,NA,7953.07848024969,68.45,23.426,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2007,,2025-04-15,2.16,17.3799991607666,22.8600006103516,NA,9711.22376120832,69.053,23.449,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2008,,2025-04-15,2.15,20.6900005340576,26.75,NA,10843.5036940489,69.651,24.331,73,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2009,,2025-04-15,2.1,21.7199993133545,28.0900001525879,NA,9012.99945793034,70.241,25.868,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2010,,2025-04-15,2.08,23.5799999237061,35.8300018310547,0.584875881671906,10622.7020439723,70.825,27.445,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2011,,2025-04-15,2.05,25.1299991607666,38.8800010681152,0.747546195983887,11300.7852215681,71.402,28.639,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2012,,2025-04-15,2.11,26.1100006103516,40.2799987792969,0.888396382331848,11713.2849831139,71.974,29.361,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2016,,2025-04-15,2.11,31.2199993133545,48.5099983215332,9.53713130950928,10970.0458948862,74.134,32.38,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2017,,2025-04-15,2.08,32.6199989318848,50.6300010681152,10.1554698944092,10695.550196231,74.644,33.533,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2018,,2025-04-15,2,27.8573093414307,37.5873336791992,10.63099193573,9568.83506330228,75.143,34.115,69.8,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2015,,2025-04-15,2.16,30.4500007629395,45.7700004577637,8.59077930450439,11049.9951100942,73.611,31.416,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2020,,2025-04-15,1.77,30.9446468353271,41.3895225524902,12.5769958496094,8638.73903848102,76.105,30.83,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2021,,2025-04-15,1.71,32.2902603149414,43.0357894897461,18.4376373291016,9743.21277804855,76.569,32.774,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2022,,2025-04-15,1.63,33.8728637695312,44.3571510314941,19.1076641082764,10674.504157865,77.022,35.018,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2019,,2025-04-15,1.89,35.9599990844727,56.2999992370605,11.3581476211548,9215.44049888114,75.63,34.289,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkiye,TR,TUR,2023,,2025-04-15,1.51,35.7886924743652,NA,NA,13105.6585678319,77.463,35.764,NA,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
Turkmenistan,TM,TKM,2015,,2025-04-15,3.033,24.7799797058105,97.8291702270508,7.14088010787964,5759.497903834,50.317,49.007,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2016,,2025-04-15,2.99,NA,NA,NA,5686.98040962764,50.728,48.926,50.206096960000004,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2017,,2025-04-15,2.934,NA,NA,NA,5828.4816623489,51.153,48.85,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2000,,2025-04-15,2.9,NA,NA,NA,633.835487638011,45.913,53.641,61.8,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2001,,2025-04-15,2.814,NA,NA,NA,756.034976276398,46.137,53.442,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2002,,2025-04-15,2.71,NA,NA,NA,935.540801478466,46.362,53.52,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2003,,2025-04-15,2.667,NA,NA,NA,1228.94870289404,46.587,53.383,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2018,,2025-04-15,2.875,NA,NA,NA,6125.05169712085,51.593,48.787,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2019,,2025-04-15,2.834,27.7807903289795,98.0125885009766,9.8336296081543,6648.0348960628,52.048,48.732,49.6763641281299,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2020,,2025-04-15,2.793,NA,NA,NA,6592.60146027748,52.516,47.395,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2021,,2025-04-15,2.754,NA,NA,NA,7051.20211079213,52.998,47.787,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2022,,2025-04-15,2.728,NA,NA,NA,8156.35211950774,53.494,48.752,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2023,,2025-04-15,2.69,NA,NA,NA,8232.65225980002,54.003,48.708,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2010,,2025-04-15,2.848,NA,NA,NA,4058.53937000739,48.491,50.26,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2011,,2025-04-15,2.9,NA,NA,NA,5143.61929334647,48.825,49.805,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2012,,2025-04-15,2.955,NA,NA,NA,6053.8748468749,49.175,49.52,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2013,,2025-04-15,3.007,NA,NA,NA,6599.64529055481,49.541,49.296,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2014,,2025-04-15,3.023,NA,NA,NA,7164.14536184006,49.921,49.102,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2006,,2025-04-15,2.724,NA,NA,NA,1996.59310717308,47.308,51.882,48.00119396,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2007,,2025-04-15,2.734,NA,NA,NA,2414.96071986964,47.581,51.378,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2004,,2025-04-15,2.674,NA,NA,NA,1379.23009682692,46.812,53.135,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2005,,2025-04-15,2.706,NA,NA,NA,1604.01618452312,47.052,52.425,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2008,,2025-04-15,2.75,NA,NA,NA,3605.50395120549,47.868,50.765,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turkmenistan,TM,TKM,2009,,2025-04-15,2.794,NA,NA,NA,3707.97850699617,48.172,50.566,NA,Europe & Central Asia,Ashgabat,58.3794,37.9509,Upper middle income,IBRD
Turks and Caicos Islands,TC,TCA,2005,,2025-04-15,2.106,NA,NA,NA,24122.3028180757,87.745,NA,NA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
Turks and Caicos Islands,TC,TCA,2006,,2025-04-15,2.078,NA,NA,NA,28734.2873064523,88.281,NA,NA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
Turks and Caicos Islands,TC,TCA,2000,,2025-04-15,2.406,NA,NA,NA,NA,84.55,NA,NA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
Turks and Caicos Islands,TC,TCA,2001,,2025-04-15,2.342,NA,NA,NA,18325.7458111974,85.362,NA,NA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
