country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending,eys_f,gii,mmr,pr_f
Philippines,PH,PHL,2003,,2025-04-15,3.591,NA,NA,NA,1027.2301192843,45.88,47.033,48.9,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.04751968,0.447,124.7301554,17.22689076
Philippines,PH,PHL,2004,,2025-04-15,3.524,52.3800010681152,64.7799987792969,NA,1099.63013023758,45.795,46.711,49.3,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,12.16551971,0.458,125.225637,15.38461538
Philippines,PH,PHL,2005,,2025-04-15,3.448,NA,NA,NA,1220.46018559867,45.71,47.448,49.3,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD,11.94213009,0.455,122.1936039,15.38461538
Poland,PL,POL,2008,,2025-04-15,1.39,75.5,75.5800018310547,NA,14048.5604672654,61.116,46.571,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,15.95318985,0.172,3.264353292,18.03571429
Poland,PL,POL,2005,,2025-04-15,1.24,NA,NA,NA,8043.92332253757,61.452,47.677,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,15.92179966,0.16,4.817981452,19.10714286
Poland,PL,POL,2006,,2025-04-15,1.27,NA,NA,NA,9068.85528307627,61.341,46.523,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,15.90042973,0.16,4.3040545,19.10714286
Poland,PL,POL,2007,,2025-04-15,1.31,NA,NA,NA,11272.5293683383,61.229,46.217,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,15.91096973,0.166,3.815950569,18.21428571
Poland,PL,POL,2000,,2025-04-15,1.37,NA,NA,NA,4520.64100449111,61.716,49.882,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,15.30558968,0.203,7.782659385,12.67857143
Poland,PL,POL,2012,,2025-04-15,1.33,79.25,79.4199981689453,0.4194196164608,13087.420943321,60.654,48.732,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.53313065,0.151,2.380444916,21.78571429
Poland,PL,POL,2001,,2025-04-15,1.31,NA,NA,NA,5015.23790036613,61.761,50.017,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,15.73795033,0.165,6.951409487,20.71428571
Poland,PL,POL,2002,,2025-04-15,1.25,68.0400009155273,NA,NA,5223.45178967082,61.787,48.706,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.10634995,0.163,6.335244156,20.71428571
Poland,PL,POL,2003,,2025-04-15,1.22,NA,NA,NA,5720.81366178104,61.676,48.118,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.27783966,0.16,5.77070085,20.71428571
Poland,PL,POL,2004,,2025-04-15,1.23,NA,NA,NA,6711.72715262967,61.564,47.387,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,15.76885033,0.157,5.339284464,20.71428571
Poland,PL,POL,2017,,2025-04-15,1.48,83.1379013061523,97.6986541748047,28.7293128967285,13913.3402919927,60.105,49.315,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.86481094,0.125,1.884757372,25.53571429
Poland,PL,POL,2018,,2025-04-15,1.46,83.9897308349609,97.867057800293,29.4341259002686,15658.2120316794,60.058,49.432,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.73477936,0.119,1.865066995,25.53571429
Poland,PL,POL,2019,,2025-04-15,1.44,84.7192993164062,97.9816284179688,30.2090511322021,15874.5220531254,60.037,49.178,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.66987038,0.108,1.889525825,27.85714286
Poland,PL,POL,2020,,2025-04-15,1.39,85.9499969482422,86.5199966430664,31.1599998474121,15987.5753654045,60.043,48.923,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.59943008,0.099,1.959465471,27.85714286
Poland,PL,POL,2021,,2025-04-15,1.33,86.2187423706055,97.5792846679688,31.6396541595459,18635.5104895754,60.075,50.573,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,17.23048973,0.087,1.959465471,27.54919499
Poland,PL,POL,2009,,2025-04-15,1.4,76.8000030517578,76.879997253418,NA,11556.3026866026,61.004,47.3,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.03362083,0.173,2.959336667,17.85714286
Poland,PL,POL,2010,,2025-04-15,1.41,77.8000030517578,77.8899993896484,0.403497070074081,12567.7317676382,60.892,48.219,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.54743004,0.17,2.538139861,17.85714286
Poland,PL,POL,2011,,2025-04-15,1.33,78.6600036621094,78.7799987792969,0.426016420125961,13867.6669408192,60.78,48.308,50.5,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,16.47632027,0.152,2.542142524,21.78571429
Poland,PL,POL,2016,,2025-04-15,1.39,82.5400009155273,82.8499984741211,27.7199993133545,12464.0110508476,60.178,49.176,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,17.45433998,0.131,1.982132269,24.82142857
Poland,PL,POL,2013,,2025-04-15,1.29,80.1399993896484,80.3600006103516,24.8199996948242,13621.9023794031,60.529,48.799,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,17.48900986,0.149,2.28899173,21.78571429
Poland,PL,POL,2014,,2025-04-15,1.32,80.8499984741211,81.0800018310547,25.9500007629395,14262.2841914116,60.403,49.243,63.2,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,17.02279091,0.144,2.165634482,22.32142857
Poland,PL,POL,2015,,2025-04-15,1.32,81.3784255981445,97.4757614135742,26.7732410430908,12637.5220324406,60.278,49.139,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,17.22859955,0.133,2.100583831,24.82142857
Poland,PL,POL,2022,,2025-04-15,1.29,86.5675659179688,97.6652450561523,32.1605682373047,18891.2121169279,60.134,51.167,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,17.55635071,0.08,1.959465471,27.5
Poland,PL,POL,2023,,2025-04-15,1.158,71.31396484375,NA,NA,22056.6661704127,60.218,51.867,NA,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD,17.55635071,0.081,1.959465471,27.5
Portugal,PT,PRT,2016,,2025-04-15,1.37,38.0699996948242,53.6300010681152,21.4599990844727,19980.2808866516,64.086,53.393,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.3108902,0.081,10.54709956,34.7826087
Portugal,PT,PRT,2008,,2025-04-15,1.39,23.75,36.9900016784668,13.1599998474121,24949.0413566739,59.359,55.787,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,15.9997797,0.134,9.165965197,28.26086957
Portugal,PT,PRT,2011,,2025-04-15,1.35,29.0900001525879,44.9000015258789,15.6199998855591,23246.5425416481,61.167,54.635,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.52931023,0.12,9.487867364,28.69565217
Portugal,PT,PRT,2012,,2025-04-15,1.28,31.3999996185303,47.1699981689453,16.8600006103516,20593.4274224109,61.763,54.701,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.50261784,0.114,10.35081186,28.69565217
Portugal,PT,PRT,2009,,2025-04-15,1.34,25.0200004577637,39.1399993896484,13.5200004577637,23151.2154130712,59.964,55.59,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.17387009,0.132,9.828243806,27.39130435
Portugal,PT,PRT,2010,,2025-04-15,1.39,26.9899997711182,41.0800018310547,14.4499998092651,22551.935098809,60.567,55.835,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.32032013,0.127,9.900784681,27.39130435
Portugal,PT,PRT,2015,,2025-04-15,1.31,36.7000007629395,52.0800018310547,20.6000003814697,19215.7813014347,63.514,53.687,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.42254066,0.083,10.4037052,34.7826087
Portugal,PT,PRT,2002,,2025-04-15,1.46,17.2299995422363,25.9799995422363,8.89999961853027,12936.6928204482,55.666,54.08,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.21164989,0.186,9.06960512,19.13043478
Portugal,PT,PRT,2003,,2025-04-15,1.44,19.1000003814697,28.2199993133545,10.1400003433228,15797.7821340276,56.287,54.783,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.27219963,0.179,8.996177969,19.13043478
Portugal,PT,PRT,2004,,2025-04-15,1.4,20.8799991607666,30.9699993133545,11.4300003051758,18064.1580932987,56.907,54.28,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,15.74903011,0.177,8.789228013,19.13043478
Portugal,PT,PRT,2005,,2025-04-15,1.41,22.1299991607666,32.6100006103516,11.6300001144409,18780.12751241,57.522,55.269,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,15.7114296,0.165,8.960240357,21.30434783
Portugal,PT,PRT,2006,,2025-04-15,1.37,23.2199993133545,34.1399993896484,12.2700004577637,19839.4540499032,58.137,55.517,85.1085340055987,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,15.59700012,0.158,8.690105228,21.30434783
Portugal,PT,PRT,2007,,2025-04-15,1.35,23.2900009155273,34.9900016784668,12.6800003051758,22811.0564844365,58.749,55.919,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,15.78536034,0.137,9.300184194,28.26086957
Portugal,PT,PRT,2021,,2025-04-15,1.35,48.6860847473145,63.2117195129395,28.5162925720215,24711.4510062111,66.849,53.347,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,17.07019997,0.062,11.79945488,40
Portugal,PT,PRT,2022,,2025-04-15,1.43,49.8363265991211,63.9583015441895,28.6646671295166,24620.519556875,67.381,54.171,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,17.87546921,0.073,11.79945488,36.95652174
Portugal,PT,PRT,2023,,2025-04-15,1.44,48.9272804260254,64.1178894042969,26.6510124206543,27331.2094945255,67.906,54.891,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,17.87546921,0.076,11.79945488,36.08695652
Portugal,PT,PRT,2001,,2025-04-15,1.45,16.5200004577637,25.1000003814697,8.39999961853027,11734.7649743954,55.044,53.479,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.15110016,0.187,9.491632035,18.69565217
Portugal,PT,PRT,2013,,2025-04-15,1.21,33.4799995422363,48.8199996948242,18.0499992370605,21676.4859642714,62.352,54.156,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.47592545,0.099,8.728792583,31.30434783
Portugal,PT,PRT,2014,,2025-04-15,1.24,35.9700012207031,50.7799987792969,19.8999996185303,22120.6850127107,62.936,53.783,73.8869860463731,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.44923306,0.091,8.812179455,31.30434783
Portugal,PT,PRT,2000,,2025-04-15,1.55,15.75,24.1599998474121,7.86999988555908,11526.3720667968,54.399,52.728,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.09055042,0.201,10.82361604,17.39130435
Portugal,PT,PRT,2019,,2025-04-15,1.44,42.2000007629395,57.4099998474121,23.2199993133545,23343.3628970034,65.764,54.524,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.78882027,0.077,11.33437048,38.69565217
Portugal,PT,PRT,2020,,2025-04-15,1.42,44.3899993896484,59.75,25.4200000762939,22299.4044062173,66.31,53.12,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.87392044,0.071,11.79945488,40
Portugal,PT,PRT,2017,,2025-04-15,1.38,39.3800010681152,54.3800010681152,21.9200000762939,21442.3842768879,64.652,53.925,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.43869019,0.083,11.16625607,34.7826087
Portugal,PT,PRT,2018,,2025-04-15,1.42,39.1100006103516,53.8699989318848,21.4500007629395,23541.1401075289,65.211,54.314,NA,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified,16.6308403,0.08,10.98013134,34.7826087
Puerto Rico,PR,PRI,2021,,2025-04-15,0.907,NA,NA,NA,32619.250416757,93.592,31.792,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2018,,2025-04-15,1.035,NA,NA,NA,31615.0667918433,93.578,32.407,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2020,,2025-04-15,0.922,NA,NA,NA,31427.4291136799,93.581,32.615,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2009,,2025-04-15,1.6528,NA,NA,NA,25768.7258883384,93.884,34.884,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2022,,2025-04-15,0.914,NA,NA,NA,35268.0791015719,93.61,32.741,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2019,,2025-04-15,0.982,NA,NA,NA,32916.866800639,93.576,32.893,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2008,,2025-04-15,1.6516,78.6699981689453,NA,NA,24898.3345857045,93.942,36.166,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2016,,2025-04-15,1.2425,NA,NA,NA,30627.1634017011,93.602,32.1,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2017,,2025-04-15,1.101,81.8600006103516,88.879997253418,8.77000045776367,31108.7527508912,93.587,32.009,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2015,,2025-04-15,1.3365,NA,NA,NA,29763.4883013861,93.624,31.929,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2001,,2025-04-15,1.9346,NA,NA,NA,18123.1987019918,94.333,35.359,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2002,,2025-04-15,1.8317,NA,NA,NA,18731.4593897378,94.278,35.99,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2003,,2025-04-15,1.7624,NA,NA,NA,19557.1202492358,94.224,36.728,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2004,,2025-04-15,1.7822,NA,NA,NA,20988.9923326534,94.168,36.235,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2023,,2025-04-15,0.92,NA,NA,NA,36779.0594913858,93.634,32.505,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2006,,2025-04-15,1.7123,77.4800033569336,NA,NA,22935.9411586313,94.056,37.921,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2007,,2025-04-15,1.6505,77.7799987792969,NA,NA,23664.8823485096,93.999,37.02,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2010,,2025-04-15,1.6235,NA,NA,NA,26435.74878578,93.825,33.856,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2011,,2025-04-15,1.5965,71.7799987792969,81.0899963378906,NA,27278.8830499205,93.773,33.028,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2012,,2025-04-15,1.5425,71.9899978637695,80.9599990844727,16.4300003051758,27944.7338937424,93.726,32.752,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2013,,2025-04-15,1.47,NA,NA,NA,28513.1657351067,93.686,32.477,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2014,,2025-04-15,1.432,NA,NA,NA,28981.4573305866,93.651,32.202,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2000,,2025-04-15,2.0485,74.3300018310547,80.9800033569336,NA,16192.1269719638,94.387,34.734,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Puerto Rico,PR,PRI,2005,,2025-04-15,1.7702,77.7399978637695,NA,NA,21959.322696986,94.112,37.572,NA,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified,NA,NA,NA,NA
Qatar,QA,QAT,2008,,2025-04-15,2.369,60.6500015258789,69.1900024414062,33.2299995422363,80781.4039187792,98.139,49.177,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.72371006,0.686,12.20205097,0
Qatar,QA,QAT,2009,,2025-04-15,2.254,61.810001373291,70.0999984741211,35.25,60785.7351551657,98.336,49.08,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.80840015,0.681,11.45101043,0
Qatar,QA,QAT,2010,,2025-04-15,2.137,55.4099998474121,64.5500030517578,31.9699993133545,77387.3267885308,98.501,50.779,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.71004009,0.663,10.09239792,0
Qatar,QA,QAT,2007,,2025-04-15,2.438,59.2099990844727,68.6399993896484,32.9199981689453,65954.3419525051,97.917,49.405,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.52138996,0.687,13.75820067,0
Qatar,QA,QAT,2000,,2025-04-15,3.073,NA,NA,NA,27535.182940934,96.311,47.751,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.79654503,NA,28.11784611,NA
Qatar,QA,QAT,2001,,2025-04-15,3.08,NA,NA,NA,25870.7991864314,96.506,48.13,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.75189018,NA,23.09542299,NA
Qatar,QA,QAT,2013,,2025-04-15,2.032,55.1199989318848,69.7900009155273,34.4900016784668,103697.008372373,98.785,53.302,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.98268032,0.673,8.500776497,0
Qatar,QA,QAT,2002,,2025-04-15,3.011,NA,NA,NA,27226.6593510117,96.692,48.233,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.46205997,NA,25.270847,NA
Qatar,QA,QAT,2003,,2025-04-15,2.925,NA,NA,NA,31602.470865136,96.868,48.599,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.59550953,NA,24.39163401,NA
Qatar,QA,QAT,2004,,2025-04-15,2.794,52.1399993896484,58.7999992370605,29.9599990844727,41035.5008380177,97.09,47.378,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.43352985,NA,22.93396699,NA
Qatar,QA,QAT,2005,,2025-04-15,2.635,NA,NA,NA,53949.6764091147,97.396,47.402,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.57485008,NA,19.09699181,NA
Qatar,QA,QAT,2006,,2025-04-15,2.509,NA,NA,NA,62582.4453138755,97.671,47.674,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.46446037,0.692,15.45261237,0
Qatar,QA,QAT,2019,,2025-04-15,1.731,61.3176460266113,78.9871444702148,34.307559967041,66841.3013472693,99.188,59.083,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,15.16504955,0.162,6.517425125,9.756097561
Qatar,QA,QAT,2020,,2025-04-15,1.675,68.8467025756836,82.3019485473633,40.4636001586914,51683.5054353851,99.235,59.452,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,15.28956032,0.152,7.605434417,9.756097561
Qatar,QA,QAT,2021,,2025-04-15,1.605,72.8768005371094,85.6061859130859,42.0526008605957,71751.8831234838,99.278,60.582,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.79030991,0.19,7.605434417,4.444444444
Qatar,QA,QAT,2022,,2025-04-15,1.739,75.2399978637695,86.6500015258789,49.0999984741211,88701.463350036,99.318,63.54,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,15.07931042,0.195,7.605434417,4.444444444
Qatar,QA,QAT,2023,,2025-04-15,1.729,NA,NA,NA,80195.874646942,99.354,63.257,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,15.07931042,0.195,7.605434417,4.444444444
Qatar,QA,QAT,2011,,2025-04-15,2.07,53.810001373291,62.6599998474121,30.8500003814697,103261.506539346,98.602,52.429,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.25669956,0.665,10.07269925,0
Qatar,QA,QAT,2012,,2025-04-15,2.04,56.6500015258789,66.6699981689453,33.8699989318848,108470.378825036,98.697,52.914,37.52185226,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.75922012,0.668,9.861286813,0
Qatar,QA,QAT,2017,,2025-04-15,1.834,60.0999984741211,75.7699966430664,35.2599983215332,63279.8556949332,99.078,57.571,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,14.93774986,0.175,6.244229715,9.756097561
Qatar,QA,QAT,2014,,2025-04-15,2.03,58.0299987792969,70.9100036621094,36.0999984741211,95840.6310094498,98.868,54.571,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,13.83269978,0.662,7.49548072,0
Qatar,QA,QAT,2015,,2025-04-15,1.976,53.7217483520508,68.5126342773438,32.4593048095703,68985.2946961507,98.945,55.988,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,14.32215023,0.657,7.197927048,0
Qatar,QA,QAT,2016,,2025-04-15,1.856,58.7299995422363,73.4800033569336,34.7000007629395,61253.6375482797,99.015,56.79,NA,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified,14.25977993,0.649,6.52231906,0
